2021-06-01,"MySQL",1227.859
2021-07-01,"MySQL",1228.382
2021-08-01,"MySQL",1238.217
2021-09-01,"MySQL",1212.524
2021-10-01,"MySQL",1219.767
2021-11-01,"MySQL",1211.521
2021-12-01,"MySQL",1206.044
2022-01-01,"MySQL",1206.051
2022-02-01,"MySQL",1214.683
2022-03-01,"MySQL",1198.234
2022-04-01,"MySQL",1204.163
2022-05-01,"MySQL",1202.099
2022-06-01,"MySQL",1189.213
2022-07-01,"MySQL",1194.872
2022-08-01,"MySQL",1202.851
2022-09-01,"MySQL",1212.466
2022-10-01,"MySQL",1205.375
2022-11-01,"MySQL",1205.545
2022-12-01,"MySQL",1199.402
2023-01-01,"MySQL",1211.958
2023-02-01,"MySQL",1195.448
2023-03-01,"MySQL",1182.785
2023-04-01,"MySQL",1157.781
2023-05-01,"MySQL",1172.46
2023-06-01,"MySQL",1163.939
2023-07-01,"MySQL",1150.345
2023-08-01,"MySQL",1130.453
2012-11-01,"Microsoft SQL Server",1249.84
2012-12-01,"Microsoft SQL Server",1356.836
2013-01-01,"Microsoft SQL Server",1311.342
2013-02-01,"Microsoft SQL Server",1310.614
2013-03-01,"Microsoft SQL Server",1318.364
2013-04-01,"Microsoft SQL Server",1278.152
2013-05-01,"Microsoft SQL Server",1252.719
2013-06-01,"Microsoft SQL Server",1286.222
2013-07-01,"Microsoft SQL Server",1321.987
2013-08-01,"Microsoft SQL Server",1304.963
2013-09-01,"Microsoft SQL Server",1313.781
2013-10-01,"Microsoft SQL Server",1207.003
2013-11-01,"Microsoft SQL Server",1234.457
2013-12-01,"Microsoft SQL Server",1205.875
2014-01-01,"Microsoft SQL Server",1226.019
2014-02-01,"Microsoft SQL Server",1214.267
2014-03-01,"Microsoft SQL Server",1205.277
2014-04-01,"Microsoft SQL Server",1210.429
2014-05-01,"Microsoft SQL Server",1207.796
2014-06-01,"Microsoft SQL Server",1223.786
2014-07-01,"Microsoft SQL Server",1246.597
2014-08-01,"Microsoft SQL Server",1242.498
2014-09-01,"Microsoft SQL Server",1208.873
2014-10-01,"Microsoft SQL Server",1219.604
2014-11-01,"Microsoft SQL Server",1220.197
2014-12-01,"Microsoft SQL Server",1200.049
2015-01-01,"Microsoft SQL Server",1198.61
2015-02-01,"Microsoft SQL Server",1177.483
2015-03-01,"Microsoft SQL Server",1164.798
2015-04-01,"Microsoft SQL Server",1149.115
2015-05-01,"Microsoft SQL Server",1131.03
2015-06-01,"Microsoft SQL Server",1118.05
2015-07-01,"Microsoft SQL Server",1103.052
2015-08-01,"Microsoft SQL Server",1108.656
2015-09-01,"Microsoft SQL Server",1097.83
2015-10-01,"Microsoft SQL Server",1123.229
2015-11-01,"Microsoft SQL Server",1122.327
2015-12-01,"Microsoft SQL Server",1123.159
2016-01-01,"Microsoft SQL Server",1144.063
2016-02-01,"Microsoft SQL Server",1150.227
2016-03-01,"Microsoft SQL Server",1136.492
2016-04-01,"Microsoft SQL Server",1135.046
2016-05-01,"Microsoft SQL Server",1142.82
2016-06-01,"Microsoft SQL Server",1165.809
2016-07-01,"Microsoft SQL Server",1192.887
2016-08-01,"Microsoft SQL Server",1205.044
2016-09-01,"Microsoft SQL Server",1211.553
2016-10-01,"Microsoft SQL Server",1214.178
2016-11-01,"Microsoft SQL Server",1213.802
2016-12-01,"Microsoft SQL Server",1226.658
2017-01-01,"Microsoft SQL Server",1220.954
2017-02-01,"Microsoft SQL Server",1203.455
2017-03-01,"Microsoft SQL Server",1207.492
2017-04-01,"Microsoft SQL Server",1204.769
2017-05-01,"Microsoft SQL Server",1213.803
2017-06-01,"Microsoft SQL Server",1198.965
2017-07-01,"Microsoft SQL Server",1225.999
2017-08-01,"Microsoft SQL Server",1225.475
2017-09-01,"Microsoft SQL Server",1212.541
2017-10-01,"Microsoft SQL Server",1210.315
2017-11-01,"Microsoft SQL Server",1215.077
2017-12-01,"Microsoft SQL Server",1172.484
2018-01-01,"Microsoft SQL Server",1148.068
2018-02-01,"Microsoft SQL Server",1122.036
2018-03-01,"Microsoft SQL Server",1104.79
2018-04-01,"Microsoft SQL Server",1095.511
2018-05-01,"Microsoft SQL Server",1085.844
2018-06-01,"Microsoft SQL Server",1087.731
2018-07-01,"Microsoft SQL Server",1053.412
2018-08-01,"Microsoft SQL Server",1072.65
2018-09-01,"Microsoft SQL Server",1051.278
2018-10-01,"Microsoft SQL Server",1058.325
2018-11-01,"Microsoft SQL Server",1051.548
2018-12-01,"Microsoft SQL Server",1040.342
2019-01-01,"Microsoft SQL Server",1040.261
2019-02-01,"Microsoft SQL Server",1040.054
2019-03-01,"Microsoft SQL Server",1047.847
2019-04-01,"Microsoft SQL Server",1059.957
2019-05-01,"Microsoft SQL Server",1072.188
2019-06-01,"Microsoft SQL Server",1087.76
2019-07-01,"Microsoft SQL Server",1090.832
2019-08-01,"Microsoft SQL Server",1093.179
2019-09-01,"Microsoft SQL Server",1085.059
2019-10-01,"Microsoft SQL Server",1094.717
2019-11-01,"Microsoft SQL Server",1081.907
2019-12-01,"Microsoft SQL Server",1096.201
2020-01-01,"Microsoft SQL Server",1098.546
2020-02-01,"Microsoft SQL Server",1093.745
2020-03-01,"Microsoft SQL Server",1097.855
2020-04-01,"Microsoft SQL Server",1083.428
2020-05-01,"Microsoft SQL Server",1078.304
2020-06-01,"Microsoft SQL Server",1067.313
2020-07-01,"Microsoft SQL Server",1059.724
2020-08-01,"Microsoft SQL Server",1075.874
2020-09-01,"Microsoft SQL Server",1062.757
2020-10-01,"Microsoft SQL Server",1043.121
2020-11-01,"Microsoft SQL Server",1037.638
2020-12-01,"Microsoft SQL Server",1038.087
2021-01-01,"Microsoft SQL Server",1031.234
2021-02-01,"Microsoft SQL Server",1022.934
